"","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","Treatment","Y","Xi"
"22",0.0485052145086229,0.283249997999519,0.662756823701784,0.233442086493596,0.990908411098644,0.056476003723219,0.623781500849873,0.502152201719582,0.943688028724864,0.913230040576309,1,0.693487842300242,0
"23",0.0770709791686386,0.597234562505037,0.0596731449477375,0.451008244417608,0.674895411124453,0.434368429239839,0.745207087136805,0.268370138015598,0.167937287362292,0.0785272009670734,0,0.594412505846783,0
"24",0.96002400573343,0.737410478992388,0.948891815030947,0.524213566211984,0.628116458188742,0.12771041947417,0.47449716902338,0.174456717912108,0.482444329652935,0.516834021778777,1,0.260210386756882,0
"25",0.186694785719737,0.353927556658164,0.613297525560483,0.246146678924561,0.594766219612211,0.846009935252368,0.803513421677053,0.0970557488035411,0.0544823021627963,0.356927950168028,0,0.599273843074224,0
"26",0.763327930122614,0.622757851378992,0.0640972887631506,0.645515570184216,0.205380673753098,0.813545612851158,0.250475758221,0.812519660918042,0.548839755821973,0.449746603379026,1,0.436427972714424,1
"27",0.501959078013897,0.694217979442328,0.842580534983426,0.321476283250377,0.132303257007152,0.505861051380634,0.494958843104541,0.470656707882881,0.41214689379558,0.0258590066805482,1,0.502657927168574,1
"28",0.199558996828273,0.789242147002369,0.751722194487229,0.66756825777702,0.650457904674113,0.150288067758083,0.232682125410065,0.123619676800445,0.395132756559178,0.370466205524281,0,0.55347937711676,0
"29",0.0103786836843938,0.811420820420608,0.544161121128127,0.385314421262592,0.440023767063394,0.769526661606506,0.939235166180879,0.49378852522932,0.674219776410609,0.685800128849223,1,0.784213871113159,1
"30",0.796130193164572,0.231108258478343,0.258310303790495,0.116058536805212,0.33353601815179,0.496399310883135,0.153456222498789,0.820964656770229,0.398054343182594,0.899467134615406,0,0.497696826842289,0
"31",0.439801303902641,0.491090032504871,0.815605408279225,0.0379556256812066,0.891780248144642,0.99568232963793,0.371210248908028,0.277653565863147,0.12409306387417,0.061973575502634,0,0.247331912656294,0
"32",0.49604205461219,0.0359787184279412,0.917391885071993,0.00995166157372296,0.228399037849158,0.863774413475767,0.0864818368572742,0.455413155723363,0.131708703702316,0.639029412530363,0,0.198965526196797,0
"33",0.81693860492669,0.59899670840241,0.742859584279358,0.795639927731827,0.738663241732866,0.889462900580838,0.946649491321295,0.99646658077836,0.0703858938068151,0.402667523128912,0,0.563711317486071,0
"34",0.667781630996615,0.431396406143904,0.036255553830415,0.628900998504832,0.996668036561459,0.893423861823976,0.0664848021697253,0.935825910186395,0.431250094203278,0.0387343736365438,1,0.435918616677607,1
"35",0.753266838612035,0.57528977887705,0.875565426424146,0.356360763078555,0.327606122707948,0.780706878984347,0.989533118670806,0.666859611403197,0.494423089781776,0.742766854120418,1,0.309674793489651,0
"36",0.461134662851691,0.904347550589591,0.0424840738996863,0.0586551430169493,0.643861141521484,0.909780729329214,0.0698032379150391,0.465352643979713,0.987176904221997,0.321432581869885,0,0.669082221736753,0
"37",0.453027852810919,0.307460169540718,0.0203021264169365,0.203978344798088,0.902993473457173,0.119450927944854,0.379667312605307,0.301058690529317,0.846163880545646,0.381107310764492,0,0.36805433377429,0
"38",0.331004773965105,0.0278945751488209,0.00588302570395172,0.32669041142799,0.593267167219892,0.0184821924194694,0.459135047160089,0.698095598258078,0.597793875727803,0.933486928464845,0,0.307575926025911,0
"39",0.0339920956175774,0.353694254765287,0.555566661059856,0.972226459532976,0.540006904862821,0.725422198185697,0.937723998678848,0.290384718449786,0.826757699949667,0.424621544312686,1,0.68785695706608,1
"40",0.684564518509433,0.201374712400138,0.294842435512692,0.158611293882132,0.99110926524736,0.18206267314963,0.420884537510574,0.499762368155643,0.628208568552509,0.656683711102232,1,0.58619357713261,0
"41",0.547881616512313,0.564336688257754,0.698788261041045,0.925239535979927,0.866908234776929,0.526189633179456,0.553483015857637,0.230283573968336,0.799427098594606,0.378472867188975,0,0.615127253234379,0
"42",0.335716346744448,0.959891258273274,0.359831912908703,0.143009294522926,0.574336169520393,0.956758486805484,0.631484477082267,0.122385052032769,0.306131731951609,0.80441485834308,1,0.381430816139699,1
"43",0.973995457170531,0.843670353293419,0.377777701476589,0.521290019853041,0.884339154930785,0.998480282723904,0.667035464197397,0.895973862847313,0.195507294964045,0.438909611664712,1,0.18618524958678,1
"44",0.675072218058631,0.00607793824747205,0.625278727849945,0.645408742129803,0.931656114757061,0.869540101150051,0.596339672105387,0.801230324199423,0.196695981081575,0.63711209106259,1,0.530636722630347,0
"45",0.98194901435636,0.0135098025202751,0.197535596089438,0.241976628312841,0.65365920192562,0.904572093393654,0.213452112628147,0.602218565996736,0.333811768330634,0.327722388086841,1,0.320455791980138,0
"46",0.645354844629765,0.95162747008726,0.671749380184337,0.979093478061259,0.632026573643088,0.68052951968275,0.834024171112105,0.1927958605811,0.688350195065141,0.333493168000132,1,0.239530284196137,1
"47",0.302085921401158,0.105569201521575,0.158001765608788,0.10158652625978,0.604753591585904,0.252253487240523,0.037041254574433,0.793313697678968,0.644533318700269,0.578426025807858,1,0.680266078756764,0
"48",0.501619248418137,0.539326053345576,0.672929195920005,0.288113059708849,0.902301816502586,0.167090135626495,0.0429924242198467,0.797111236024648,0.794392793439329,0.388725795317441,0,0.670655293111633,0
"49",0.363659299910069,0.0551079546567053,0.0922761061228812,0.81097054365091,0.0651964889839292,0.21775336842984,0.380434724502265,0.5071530721616,0.773188102291897,0.86503120046109,0,0.453793246416109,0
"50",0.741741879144683,0.73156948806718,0.995701574953273,0.61358992010355,0.582942557055503,0.386189908487722,0.467619750415906,0.162460519466549,0.824899443192407,0.755625391146168,1,0.443981716352337,0
"51",0.0902605718001723,0.936701025580987,0.719238894293085,0.218374557327479,0.612934676464647,0.665943833999336,0.630460682557896,0.156517126364633,0.893108865944669,0.429419174790382,0,0.496241756393482,0
"52",0.0360310217365623,0.634209767216817,0.796051708282903,0.701207660837099,0.920823602005839,0.0528205591253936,0.476927959360182,0.956997051602229,0.194383660564199,0.886060608783737,1,0.683479927330672,1
"53",0.668928883271292,0.372144334251061,0.648057160200551,0.128804055508226,0.668542631203309,0.915142057696357,0.61462565488182,0.468756842194125,0.0457034220453352,0.173327493481338,0,0.548490471777606,0
"54",0.250867713708431,0.182759521296248,0.627588614588603,0.58873557113111,0.632875323062763,0.643283939221874,0.697682188358158,0.84914601710625,0.870585900265723,0.852683567674831,0,0.539381905499502,0
"55",0.0964086386375129,0.960079490672797,0.0488496567122638,0.898408409673721,0.0241972925141454,0.838472706032917,0.233837699051946,0.56772175594233,0.0027202507480979,0.117317567346618,1,0.591488485199156,1
"56",0.191418105037883,0.0719271928537637,0.748736613895744,0.215636991430074,0.520444794325158,0.0984027553349733,0.64178039575927,0.514916455838829,0.434926063520834,0.932435423834249,0,0.289336087136899,0
"57",0.202185953501612,0.159025246277452,0.998825138667598,0.808811304857954,0.386675586458296,0.583317403448746,0.119661253178492,0.445094674360007,0.334393813973293,0.910655317828059,0,0.304141977458212,0
"58",0.495615655789152,0.375860118074343,0.325014234986156,0.31591970496811,0.286801035283133,0.466162168653682,0.359484295127913,0.321023257216439,0.771338776918128,0.287563564023003,1,0.406547112175474,1
"59",0.871669647516683,0.6632927544415,0.789640455273911,0.426841361680999,0.587074410868809,0.342364883515984,0.724609995726496,0.531004187883809,0.236773478565738,0.369856649078429,1,0.443712474477807,1
"60",0.125189144862816,0.553384141298011,0.216172779444605,0.637055270140991,0.771037893602625,0.747413674369454,0.515171023318544,0.691463718656451,0.739178829593584,0.870218251598999,1,0.799749577211124,1
"61",0.81279705115594,0.0316130947321653,0.25178920594044,0.943780178437009,0.423217224888504,0.809255040017888,0.994102424941957,0.815331523772329,0.0724370654206723,0.304715731646866,0,0.308144998743317,0
"62",0.310498766601086,0.677636372623965,0.656679216539487,0.501473455922678,0.818602629005909,0.0428103504236788,0.1824052229058,0.780164955882356,0.353267838712782,0.258347945753485,1,0.536509205589905,1
"63",0.836349573452026,0.834514348534867,0.675910739693791,0.884236765326932,0.699818753404543,0.620444474741817,0.852830993244424,0.915707966545597,0.437248732894659,0.190952116856351,1,0.23184099828832,1
"64",0.279900524765253,0.592533747432753,0.57984662335366,0.154145343927667,0.562675185734406,0.0761299200821668,0.847753854002804,0.283771263901144,0.872777570970356,0.18838543468155,0,0.599589359904402,0
"65",0.918445037677884,0.761807928327471,0.438095315592363,0.1966007205192,0.33531343145296,0.887889409204945,0.0983061627484858,0.126090868143365,0.64312461996451,0.95054950681515,0,0.576735570407569,0
"66",0.405373290879652,0.660062869777903,0.482307601720095,0.671060153050348,0.147472612792626,0.12187092169188,0.173534832661971,0.242415710585192,0.0838787590619177,0.0803558558691293,1,0.418891503191094,1
"67",0.379396731033921,0.831203626934439,0.543627561302856,0.820933619514108,0.329149715369567,0.921982394531369,0.855830364627764,0.967033408116549,0.885072679258883,0.552589458413422,1,0.498702310023126,1
"68",0.739339471096173,0.0799424350261688,0.0526242258492857,0.138826429611072,0.209289792692289,0.542515225941315,0.600322666577995,0.874819579534233,0.927589041180909,0.736982885049656,0,0.47731155119501,0
"69",0.165984535589814,0.466966964537278,0.665183750679716,0.628996032988653,0.0727740130387247,0.0258918879553676,0.9169321290683,0.483572712400928,0.980534218018875,0.233146091224626,0,0.494478697190416,0
"70",0.138018044177443,0.588477473007515,0.901385110337287,0.405722480267286,0.476623034803197,0.117467264411971,0.789612855063751,0.434730212436989,0.158288934500888,0.0131416458170861,0,0.551111715695648,0
"71",0.634509397204965,0.854315494652838,0.480362307280302,0.282603160711005,0.712420494761318,0.329170095268637,0.510781264863908,0.176935233641416,0.752709165913984,0.579042726894841,0,0.535956278725293,0
"72",0.445706518599764,0.65840669744648,0.813158008037135,0.707940509542823,0.232261955272406,0.900581353344023,0.696650708094239,0.99648520979099,0.58282910566777,0.578973987605423,1,0.348017854757237,0
"73",0.560511346207932,0.575521756429225,0.112764136865735,0.953666454413906,0.695149884792045,0.867678745882586,0.131861653877422,0.695870820200071,0.529123512795195,0.601754154544324,1,0.444705612831389,1
"74",0.960586815373972,0.50013569300063,0.442783212987706,0.787544003687799,0.669133473886177,0.886649630498141,0.330148440785706,0.338795988820493,0.346934371162206,0.518073808401823,0,0.623200111441998,0
"75",0.0147337703965604,0.176352619426325,0.987143458798528,0.452226118650287,0.799644593149424,0.968678676756099,0.379760656505823,0.0128111666999757,0.748730434337631,0.218131623463705,0,0.370947489319618,0
"76",0.904324602801353,0.491544839926064,0.210923536214978,0.53948463127017,0.904451302019879,0.702287759864703,0.103002868359908,0.509994376217946,0.484079988440499,0.692884024232626,0,0.451414985273793,0
"77",0.534425888443366,0.568150773411617,0.991132215596735,0.767606778303161,0.106525379698724,0.333147283410653,0.158045340096578,0.486294530099258,0.745962311513722,0.37127830227837,1,0.425435855988334,1
"78",0.163715585367754,0.425450107082725,0.910021998686716,0.755769852781668,0.852278719423339,0.599760608980432,0.984755512792617,0.250317036174238,0.955153117887676,0.983345093671232,1,0.49719663761239,0
"79",0.496366971870884,0.809882541187108,0.194985121255741,0.631919170962647,0.274999232729897,0.872310299426317,0.206278270110488,0.287852699169889,0.1424218530301,0.339554018108174,1,0.576843255422901,1
"80",0.506492060609162,0.449955934658647,0.267724195262417,0.134857550496235,0.918281135614961,0.207464115694165,0.70062022889033,0.63475596322678,0.179144899826497,0.778328633168712,1,0.477804368701447,0
"81",0.99737060139887,0.674559276783839,0.523629077477381,0.0362965287640691,0.132618480129167,0.128818589495495,0.384353899164125,0.55709279445,0.739789440762252,0.95745826442726,1,0.50017448333814,1
"82",0.383918503765017,0.303157899063081,0.0734599840361625,0.0273450172971934,0.537355362903327,0.496029269648716,0.601620240136981,0.135698366910219,0.690624055918306,0.561288225930184,0,0.447978578842756,0
"83",0.592684985138476,0.054097905755043,0.7844813184347,0.182607414666563,0.399190437048674,0.381457714829594,0.874893415719271,0.187915450427681,0.540934748249128,0.612564243143424,1,0.499282823062129,0
"84",0.242357755778357,0.824077906552702,0.639919305685908,0.798280764836818,0.572349667781964,0.153292923700064,0.416074850130826,0.992945624981076,0.606066226260737,0.94727365556173,0,0.672358227151353,0
"85",0.526970003033057,0.160984662128612,0.0528252474032342,0.148488410748541,0.34042288782075,0.632277457974851,0.00264197029173374,0.342612460255623,0.468771428801119,0.186889546923339,0,0.44498174450328,0
"86",0.86606806772761,0.184485198464245,0.880326261045411,0.180053616641089,0.833297817967832,0.187853690003976,0.72412778926082,0.0490964760538191,0.898062102263793,0.699136528652161,0,0.346756351459798,0
"87",0.503129310673103,0.1607847714331,0.915371940238401,0.764910608995706,0.127875104546547,0.547049128916115,0.237422242993489,0.0691296765580773,0.748173438943923,0.887143104104325,0,0.595053906277166,0
"88",0.880789644084871,0.77497210400179,0.64149024290964,0.0628371415659785,0.754114390118048,0.35792521876283,0.414531498448923,0.588838292518631,0.910326640820131,0.112413464812562,0,0.53797587285807,0
"89",0.757007562788203,0.106231763260439,0.118705363944173,0.576403905404732,0.746164907235652,0.466310477117077,0.500437905546278,0.902194836176932,0.111294166417792,0.598545624641702,0,0.553109486194075,0
"90",0.27659580972977,0.920574624091387,0.470960116945207,0.744057002477348,0.793834985233843,0.314524978399277,0.710363498423249,0.0359847024083138,0.687302263919264,0.094299967167899,1,0.531038519432171,1
"91",0.00511138257570565,0.670110943960026,0.00814392417669296,0.367088339058682,0.458232049830258,0.0820611699018627,0.831064222380519,0.810066850390285,0.209314431995153,0.549559903796762,1,0.809530958068514,0
"92",0.705546620069072,0.482442222768441,0.152685141423717,0.0299521533306688,0.128777636680752,0.346756762359291,0.114060630090535,0.981352668488398,0.822503047063947,0.429793094284832,1,0.352659088178554,0
"93",0.50597587833181,0.217743398388848,0.118820131057873,0.899391674203798,0.384533433942124,0.917457730742171,0.404414491495118,0.437579696532339,0.695435287663713,0.0108542046509683,0,0.501557317141354,0
"94",0.637852025683969,0.0377808741759509,0.708333114627749,0.659049105364829,0.707954438403249,0.516403257846832,0.294337470317259,0.628530093701556,0.294141280697659,0.00617258134298027,1,0.354887216887304,0
"95",0.918340610573068,0.713545479811728,0.697096705902368,0.979621273232624,0.643774540163577,0.686419065110385,0.677978781750426,0.16676553664729,0.130536756245419,0.853556777350605,1,0.147081146638268,1
"96",0.825270891422406,0.93732841219753,0.437635249691084,0.330656735925004,0.637353251921013,0.207466012332588,0.533715748926625,0.215846611186862,0.792775778332725,0.456321222707629,1,0.235322305363768,1
"97",0.724951424170285,0.0303838157560676,0.272716759471223,0.975756298052147,0.0175841525197029,0.432047636248171,0.670592689188197,0.191617926117033,0.43401139928028,0.378380713518709,1,0.466685460442171,0
"98",0.471406947821379,0.893669568700716,0.486583353718743,0.87234565988183,0.729341244092211,0.142276996048167,0.889941660920158,0.193169763544574,0.275531750870869,0.545436558546498,1,0.423115531310414,1
"99",0.383048875490203,0.917010114295408,0.85682588769123,0.444898165529594,0.343512124381959,0.995806212769821,0.163979841861874,0.587697210488841,0.0075249548535794,0.685368860140443,1,0.392813136853783,1
"100",0.212483702227473,0.430934109957889,0.688222638098523,0.150734525173903,0.969505850458518,0.876473526004702,0.335036517120898,0.300849137129262,0.733951528090984,0.263258553808555,0,0.328261931496519,0
"101",0.447741330135614,0.419662583386526,0.422808350995183,0.163483431795612,0.0692098850850016,0.758824191056192,0.934446783270687,0.254864744143561,0.521860081236809,0.50427291309461,1,0.566949579635441,1
"102",0.723933749133721,0.881040228763595,0.264201491838321,0.404453129507601,0.689953175839037,0.547217329731211,0.812230938579887,0.350822368869558,0.832427519839257,0.119782577967271,1,0.38106487365579,1
"103",0.915300311055034,0.793449901975691,0.327653604093939,0.23465384519659,0.936260740738362,0.884749912191182,0.887256620917469,0.966435964452103,0.879326822469011,0.26797622255981,0,0.649326528597589,0
"104",0.0718904507812113,0.000232324004173279,0.58496410632506,0.646356464596465,0.698790580034256,0.73954100953415,0.574130285531282,0.575566212413833,0.817370861768723,0.732919892296195,1,0.839360664845074,0
"105",0.544298683991656,0.317437570076436,0.74579756311141,0.489515959983692,0.142213800922036,0.829988141311333,0.809463911456987,0.0512861961033195,0.454362915363163,0.537543503334746,0,0.508092972845249,0
"106",0.71987175848335,0.448058186797425,0.230143793858588,0.0351209284272045,0.234150403412059,0.607073249993846,0.78229013341479,0.917320665437728,0.303287548478693,0.136057670461014,1,0.398848355568184,1
"107",0.584911123849452,0.465696905972436,0.0374301911797374,0.67118053487502,0.100967498496175,0.969543110812083,0.942926467396319,0.744246529880911,0.151241588871926,0.461322688730434,1,0.582965900760535,0
"108",0.363538410281762,0.800835795933381,0.904041446978226,0.683420930057764,0.61630669888109,0.0828069027047604,0.322872962104157,0.716604795306921,0.170095570385456,0.623121912358329,0,0.64223644336552,0
"109",0.532233021920547,0.606530139688402,0.872368137584999,0.0971389247570187,0.904541358118877,0.803362908074632,0.123714415589347,0.413175964029506,0.0995816325303167,0.210629300912842,1,0.469648841043033,1
"110",0.0124666329938918,0.323133270023391,0.590841400902718,0.904102041386068,0.337601380655542,0.186079987790436,0.27876961347647,0.613072954118252,0.92900034179911,0.893326111603528,1,0.692618878301388,1
"111",0.894820353714749,0.437684507342055,0.425789667060599,0.731792657170445,0.198064318392426,0.511100319679826,0.476619398454204,0.473327397368848,0.414241391932592,0.171631622826681,1,0.180619170724765,0
"112",0.996387438848615,0.0356757768895477,0.892917766934261,0.662856774171814,0.996006871573627,0.676684453850612,0.509905941551551,0.920853274408728,0.460184043971822,0.713067584205419,0,0.304530392332512,0
"113",0.68286210601218,0.238162385066971,0.557871080702171,0.0112628540955484,0.322605596389621,0.150467976694927,0.18121462338604,0.400865274714306,0.307341633364558,0.668252179864794,1,0.390321661376991,0
"114",0.020633548963815,0.264396806247532,0.279038661159575,0.708181019173935,0.597431209869683,0.266592226922512,0.835268892813474,0.521590092219412,0.527583583723754,0.165504940552637,1,0.558893373158579,1
"115",0.150253319414333,0.528111503925174,0.47976974141784,0.925996416248381,0.936354447854683,0.0297454940155149,0.343736848095432,0.283767007989809,0.754137080861256,0.399920857511461,0,0.548737198621275,0
"116",0.992563983658329,0.287526855245233,0.946186122484505,0.217889343621209,0.899946136167273,0.00690599391236901,0.0710611341055483,0.544524151366204,0.919275391381234,0.337924677412957,0,0.338154163916255,0
"117",0.779088914161548,0.489040583372116,0.341387420194224,0.156180263962597,0.406382838031277,0.531513904221356,0.58125421195291,0.670633291592821,0.264318570261821,0.237755582202226,0,0.676052274023838,0
"118",0.44397459551692,0.131249993806705,0.128603810677305,0.0153984285425395,0.863533168332651,0.263486315263435,0.339707961771637,0.782299702288583,0.463956186315045,0.450533129507676,1,0.431399026105518,1
"119",0.108925341162831,0.758600867819041,0.989007959840819,0.454035032074898,0.918003150029108,0.219225969631225,0.560893905349076,0.908094292739406,0.833535567624494,0.461068546166644,0,0.541529114551835,0
"120",0.0284237156156451,0.352037744596601,0.153464040020481,0.699242980917916,0.861607765546069,0.225799384526908,0.403830968076363,0.943922615610063,0.0739727460313588,0.358708940446377,0,0.563795136723962,0
"121",0.916819569189101,0.875824708491564,0.54890845855698,0.642795191146433,0.730362883536145,0.107218776829541,0.746114660054445,0.115502066910267,0.619059061165899,0.957237343303859,1,0.281304290529511,1
"122",0.301897999132052,0.1377640850842,0.212451033527032,0.43584343069233,0.619778102030978,0.419237293070182,0.938493822701275,0.6145598157309,0.238504010252655,0.498184649739414,1,0.750576150464885,0
"123",0.833330670604482,0.843602062901482,0.641725129215047,0.573504759231582,0.319743055384606,0.300960118882358,0.341184633318335,0.890114752575755,0.506900904467329,0.320827317191288,1,0.359285548345052,1
"124",0.520128251984715,0.911010316805914,0.528123617870733,0.852518439292908,0.106035189004615,0.102792357327417,0.668232585070655,0.897872601635754,0.347860376583412,0.0864460987504572,1,0.237982576310213,1
"125",0.701378244673833,0.79555823863484,0.286629704292864,0.800773605704308,0.22278242232278,0.322284580674022,0.727632462745532,0.513621821533889,0.0990014872513711,0.435461183311418,1,0.365429609589661,1
"126",0.695439695846289,0.908063785172999,0.795668956125155,0.606022916967049,0.390721920877695,0.305746495025232,0.873107384191826,0.872524690348655,0.187680676812306,0.320439543109387,1,0.334271553313719,1
"127",0.676367357373238,0.888689461164176,0.959948130184785,0.238534893840551,0.10922764078714,0.267717099748552,0.598696174565703,0.266844068886712,0.884120064554736,0.250522505491972,1,0.220716539188392,0
"128",0.825361369876191,0.989739510696381,0.834282662952319,0.376288582803681,0.716149260755628,0.207809039391577,0.104058725992218,0.161183265270665,0.838225237326697,0.998575626639649,1,0.313905497089074,1
"129",0.814460820052773,0.348213228862733,0.62692612898536,0.407028413144872,0.555970393586904,0.313942180480808,0.733815692598,0.296103298431262,0.0572545963805169,0.179806919302791,0,0.661413706999976,0
"130",0.430828022072092,0.0393295232206583,0.839890304021537,0.988761169835925,0.78771660849452,0.467100366717204,0.512714839540422,0.0805110901128501,0.634494619676843,0.993557138368487,1,0.705679260423983,0
"131",0.763882593950257,0.206117391120642,0.267070226604119,0.512939404696226,0.694714983692393,0.342710778582841,0.773469473933801,0.174377182731405,0.221593760186806,0.326308783842251,0,0.371429773511958,0
"132",0.265600532991812,0.985634221695364,0.359141925349832,0.0319757051765919,0.824148519895971,0.981440577190369,0.758573521627113,0.471011333400384,0.0187633826863021,0.602359515149146,1,0.504652801908942,1
"133",0.504324208479375,0.725593826035038,0.26718169497326,0.362424224149436,0.0357367198448628,0.852419967297465,0.0668577570468187,0.199040062027052,0.908757668221369,0.680732876993716,0,0.742917799085191,0
"134",0.185801214072853,0.377115333452821,0.290749373147264,0.807704270584509,0.535428184317425,0.972726604901254,0.692283638752997,0.206772001460195,0.305958080105484,0.792734151240438,0,0.354108071447889,0
"135",0.749804904218763,0.333386786049232,0.560530151473358,0.871108795283362,0.0136371219996363,0.862430413952097,0.798282749019563,0.0679102330468595,0.454461237415671,0.570535148028284,0,0.437798986201487,0
"136",0.6133693899028,0.016416965983808,0.957285158103332,0.951651083771139,0.406364551279694,0.787833689479157,0.376503563020378,0.852968023857102,0.0332418933976442,0.551839382853359,1,0.433760728671811,0
"137",0.441502849338576,0.99669007374905,0.220585535513237,0.137001173570752,0.839691289700568,0.947241420624778,0.480040268041193,0.29119770321995,0.575807258719578,0.970949859824032,1,0.470792296219213,1
"138",0.014400051208213,0.900147480424494,0.614745615283027,0.684230208396912,0.875055871903896,0.327934123342857,0.662375434534624,0.344050503568724,0.316575827077031,0.149634533561766,0,0.660558359874219,0
"139",0.371999541064724,0.134355277288705,0.0713569885119796,0.766102410387248,0.357784922001883,0.487498748116195,0.848424684489146,0.374731109244749,0.121290733339265,0.0896641945000738,0,0.384556984529489,0
"140",0.463364953175187,0.656246586004272,0.373117855051532,0.807488134596497,0.904679387575015,0.386972438776866,0.71213527652435,0.686367510119453,0.0969705728348345,0.558158686617389,1,0.487092343837544,0
"141",0.190132810268551,0.192009885096923,0.587748624617234,0.509518936742097,0.450787804322317,0.210427783662453,0.555584737332538,0.0150774305220693,0.208862144965678,0.953617620514706,0,0.451038646281756,0
"142",0.643734256038442,0.23331317002885,0.223294195020571,0.621772868325934,0.904387332266197,0.159031585557386,0.787607694044709,0.355217934818938,0.649368568556383,0.307352593401447,1,0.672461794655437,0
"143",0.638038932578638,0.939322938909754,0.3704530056566,0.649988441029564,0.817851434461772,0.404741825768724,0.149938353104517,0.26498748594895,0.437193747609854,0.914954436710104,0,0.498845358222941,0
"144",0.520270843524486,0.471633694134653,0.825054334010929,0.674320150865242,0.853716449113563,0.557794276857749,0.159490440273657,0.827546320855618,0.966848456999287,0.88281742692925,1,0.372559191870962,0
