"","X.1","X.2","X.3","X.4","X.5","Treatment","y1","y0","Xi.1","Xi.0"
"19",0.916851362679154,0.137652378762141,0.760860248468816,0.588404327165335,0.423740563448519,1,0.285624258024736,0.472790235105496,1,0
"20",0.372301733354107,0.00781835126690567,0.718630464747548,0.781014563981444,0.782110278494656,1,0.310307022408972,0.541034346722503,1,0
"21",0.455804971745238,0.279609003802761,0.957984546432272,0.213176140328869,0.582409979077056,1,0.276668984418166,0.48915660422674,0,0
"22",0.364349596900865,0.330125389620662,0.0163195803761482,0.390165677759796,0.377872861223295,0,0.492127633401357,0.715746274711219,1,0
"23",0.0961970656644553,0.4663666121196,0.554933183128014,0.762941153720021,0.331629649503157,0,0.422934228241516,0.606479025784113,1,0
"24",0.211512953974307,0.9645153474994,0.422477426240221,0.0394955081865191,0.00809774524532259,0,0.702485234328249,0.53441956809845,0,0
"25",0.484427426708862,0.867780877044424,0.130363596603274,0.949007332324982,0.258490597130731,0,0.631277040837528,0.413300131401818,0,0
"26",0.208807098213583,0.89522339310497,0.175188717897981,0.836659817723557,0.558988855220377,1,0.690367776601887,0.572058494297878,0,0
"27",0.262746883556247,0.453036023769528,0.151467607822269,0.714709381107241,0.084294690284878,0,0.52388490221341,0.74279409830582,1,0
"28",0.430819861358032,0.449684255523607,0.714274075813591,0.864484527148306,0.28272101120092,0,0.553433955931492,0.723402446778326,1,0
"29",0.882788203423843,0.748237067833543,0.668592224828899,0.80883437441662,0.867549787042663,0,0.64385663831651,0.417151552522394,0,0
"30",0.778428171295673,0.0253249804954976,0.936274183448404,0.0314402885269374,0.915378524456173,0,0.389565071667129,0.561059392466999,1,0
"31",0.687857617158443,0.137555075343698,0.309631408890709,0.569949238328263,0.869519544765353,0,0.512154771434204,0.61113890967943,1,0
"32",0.494498257059604,0.78378915018402,0.227316454518586,0.797028475208208,0.0780734005384147,0,0.622559661229847,0.416145762259421,0,0
"33",0.923207603860646,0.306760230567306,0.993503831792623,0.765484547009692,0.736228161957115,0,0.328739184199252,0.394313170841001,0,0
"34",0.305186212994158,0.218020488275215,0.17465990409255,0.407961672870442,0.383875249652192,0,0.345828404930004,0.575494315226081,1,0
"35",0.0756486402824521,0.515147372614592,0.10652473103255,0.501964449882507,0.904135837685317,0,0.534992227126569,0.667877037468636,0,0
"36",0.86795414192602,0.102615243988112,0.433508848305792,0.0635642276611179,0.433207292109728,1,0.254366494071625,0.42401611168483,1,0
"37",0.397400136338547,0.562592007918283,0.639429525937885,0.326651979004964,0.441275240387768,1,0.373986677547013,0.503180603989967,0,0
"38",0.245454308809713,0.959580558817834,0.0715207641478628,0.467486205743626,0.563730099471286,0,0.767087125587214,0.607107031182612,0,0
"39",0.485214275307953,0.29985817335546,0.327992604114115,0.539552667876706,0.330721952486783,0,0.471948549567112,0.664987909576833,0,0
"40",0.94733012537472,0.994317311793566,0.821970684686676,0.0403956552036107,0.481346220243722,1,0.634494968909523,0.404492905754028,0,0
"41",0.39367101364769,0.449252028716728,0.534535697894171,0.805627533700317,0.980747397057712,1,0.469565740374412,0.665578939620608,0,0
"42",0.784064618404955,0.545353314373642,0.868329984135926,0.504260455723852,0.547755838837475,0,0.562698247880399,0.344716997066763,1,0
"43",0.758093239739537,0.18596509587951,0.302693247795105,0.691024820320308,0.0868674346711487,1,0.497050363410104,0.515039782544816,1,0
"44",0.59876852016896,0.778031987836584,0.280003837309778,0.246625699102879,0.476640470325947,1,0.664153439845379,0.437331140433322,0,0
"45",0.188426814042032,0.546648939605802,0.704421844566241,0.160239815479144,0.084723026258871,1,0.559822937548995,0.753994995341786,1,0
"46",0.892837471561506,0.357759559992701,0.175384679576382,0.631093019619584,0.615958102047443,0,0.406199167631707,0.351297412713537,1,0
"47",0.389970439253375,0.00386613118462265,0.759159211535007,0.200395811814815,0.864829221973196,0,0.180320324110391,0.410972421460705,1,0
"48",0.490655692759901,0.527543127303943,0.0291747064329684,0.626781012164429,0.906460808357224,0,0.638984875044989,0.626573093635525,1,0
"49",0.375910223694518,0.293256762204692,0.331841230159625,0.144696416100487,0.38688497338444,1,0.34069298091266,0.565765141321983,0,0
"50",0.561623095534742,0.979826393537223,0.194934737402946,0.361246922519058,0.859489112859592,1,0.73169887859472,0.501683114599999,0,0
"51",0.834818144328892,0.580836944049224,0.758401873288676,0.520236535230651,0.970245641423389,0,0.454628508225151,0.236554410225331,1,0
"52",0.611609135288745,0.809459178708494,0.238301947480068,0.452541557140648,0.120347679592669,0,0.59754435600524,0.369047597728463,1,0
"53",0.482413995778188,0.985255343141034,0.771703209728003,0.0873715812340379,0.853360353037715,0,0.781685272438452,0.554876066369065,1,0
"54",0.263241765554994,0.794282475719228,0.785681378329173,0.726738896919414,0.898238963447511,1,0.599533916233335,0.605382301483387,0,0
"55",0.284415386384353,0.315978531725705,0.157555127283558,0.57808458362706,0.369447119534016,1,0.50106147311538,0.728801737627763,1,0
"56",0.483375129755586,0.432433454552665,0.0296732024289668,0.313879311550409,0.571317435009405,1,0.526674250196023,0.639111842785894,0,0
"57",0.140063599683344,0.000814949627965689,0.928830502787605,0.760808125138283,0.962705129524693,0,0.519775279126794,0.750569416743035,1,0
"58",0.593630075920373,0.985602580942214,0.484594461973757,0.267857107101008,0.650164799997583,0,0.793772232501059,0.563292181027134,1,0
"59",0.588801281293854,0.857627544784918,0.204244282096624,0.376038688467816,0.710406964411959,1,0.563684936350059,0.334866784458665,0,0
"60",0.309547130949795,0.212904499843717,0.163648115238175,0.468035073485225,0.826864655595273,1,0.567983982264169,0.79768036991442,1,0
"61",0.205557528650388,0.493887281510979,0.702851068926975,0.00212826137430966,0.334455745061859,0,0.601000332967879,0.811959273465297,0,0
"62",0.352751483442262,0.512844522949308,0.679444800131023,0.4602081310004,0.473808548180386,1,0.5093121485925,0.70192069321469,1,0
"63",0.88165656500496,0.76858944259584,0.311579809058458,0.173437311081216,0.661601847037673,1,0.55940356790983,0.331845435561534,0,0
"64",0.527062757872045,0.899265236221254,0.493335037725046,0.0287140219006687,0.70043271058239,0,0.705781915804292,0.47906416194907,0,0
"65",0.643157207872719,0.637056283885613,0.431700551882386,0.699819129658863,0.728317087283358,0,0.640114009835483,0.418464315973288,0,0
"66",0.145213517127559,0.640163950389251,0.43259145016782,0.334702073596418,0.95492697134614,1,0.630230084347945,0.741048374369052,0,0
"67",0.646148932632059,0.526940087322146,0.396526690805331,0.0908688835334033,0.194048658246174,1,0.720869666806093,0.516456826201398,0,0
"68",0.249410158488899,0.470111347967759,0.863980825757608,0.94619421241805,0.919347238726914,1,0.399005004360249,0.615832665893338,0,0
"69",0.607202683808282,0.781504448503256,0.0692702566739172,0.260443101637065,0.200627431971952,0,0.700647454632614,0.473196353466121,0,0
"70",0.17667620186694,0.634229657705873,0.738659146009013,0.193336340598762,0.132115119835362,0,0.635353609894032,0.777937175010453,0,0
"71",0.438826953060925,0.541638576891273,0.930020563071594,0.234581618569791,0.143672396428883,1,0.394603147291137,0.478829256848413,1,0
"72",0.00121480110101402,0.230740502476692,0.705726708984002,0.121699828421697,0.318701107753441,0,0.53963191248785,0.74559743968263,0,0
"73",0.419150152942166,0.074808674165979,0.406919140834361,0.187571988906711,0.651864416664466,1,0.324516982923799,0.554276806764536,1,0
"74",0.892335353419185,0.693688770523295,0.905270542018116,0.965163968503475,0.455342432018369,0,0.42868771663911,0.206191724045678,0,0
"75",0.388385759899393,0.947185678873211,0.813460592646152,0.622134428471327,0.513912167167291,0,0.457113343073735,0.255857108698303,0,0
"76",0.833902612095699,0.527094295248389,0.017947249347344,0.0396810607053339,0.0244481111876667,0,0.534381832287638,0.325071125900005,1,0
"77",0.394690921530128,0.485948853194714,0.324502795003355,0.300516272895038,0.277575499145314,1,0.463174744095198,0.644132826252492,0,0
"78",0.361643650336191,0.108055934077129,0.869434130610898,0.56306045781821,0.0612204996868968,0,0.203810870183773,0.434081096318393,1,0
"79",0.0662380349822342,0.498004525201395,0.949772940017283,0.265864751767367,0.843702999874949,1,0.608528195742881,0.742341068321058,1,0
"80",0.304497628007084,0.496379915392026,0.143988294992596,0.636995969107375,0.562451006378978,0,0.522439051562048,0.731716028773699,0,0
"81",0.489719536155462,0.156949337106198,0.00625470047816634,0.40841373661533,0.260873169172555,0,0.441980027716402,0.662701364856485,0,0
"82",0.710572915384546,0.163970251102,0.518396180355921,0.959680962609127,0.203154477290809,0,0.423745472637202,0.479061328313817,1,0
"83",0.790500366361812,0.465628849109635,0.168758941814303,0.578680296428502,0.830433763330802,1,0.692556307236591,0.490639552307337,0,0
"84",0.321103979134932,0.884823571192101,0.335290999151766,0.497628010809422,0.886421345407143,0,0.631614418931546,0.505322244286781,0,0
"85",0.0706507903523743,0.320373014546931,0.60773729509674,0.3287669850979,0.29357437719591,1,0.538210267068264,0.751724622486065,0,0
"86",0.396104429382831,0.527451349422336,0.21440244326368,0.77541109197773,0.292787944665179,0,0.41193504467217,0.568757690806141,1,0
"87",0.797569833230227,0.978664329275489,0.129802778828889,0.0860206573270261,0.647289938759059,0,0.809932280071384,0.579060166559203,0,0
"88",0.227224536938593,0.027584670111537,0.926869932329282,0.249103565700352,0.061194306705147,0,0.426929371532418,0.657808768359224,1,0
"89",0.308035134337842,0.397046686615795,0.0790817714296281,0.119453489547595,0.523500600131229,1,0.531668047012075,0.75430872309483,0,0
"90",0.0660243143793195,0.22676439373754,0.0667083126027137,0.874935290077701,0.596175538841635,0,0.544985524616224,0.768487882400328,1,0
"91",0.267059608129784,0.454216992016882,0.221017479896545,0.666766919894144,0.0604942652862519,1,0.464049195527252,0.682724446360373,1,0
"92",0.507129017729312,0.754550937563181,0.824228346580639,0.489044805290177,0.568057605298236,1,0.488608762230659,0.283519137878559,0,0
"93",0.72539319912903,0.720597148640081,0.782487009651959,0.415004997281358,0.921256339643151,1,0.551130182420768,0.322299659029592,0,0
"94",0.808269706554711,0.116958162048832,0.598008353728801,0.221439524553716,0.765931580914184,1,0.21868853631192,0.334909813587871,1,0
"95",0.882509946124628,0.673595741856843,0.96481540449895,0.234330208273605,0.768725918838754,0,0.66060415616324,0.438632503717881,0,0
"96",0.93557401956059,0.312939674826339,0.21756523870863,0.923298032488674,0.935743418289348,0,0.337685951889929,0.419818096844588,0,0
"97",0.636044177692384,0.780066022416577,0.832799710566178,0.278248715447262,0.185943408403546,0,0.714295595776923,0.485713925003904,0,0
"98",0.819744940381497,0.909932649927214,0.391449459828436,0.0179748083464801,0.221668987767771,0,0.481745288721863,0.251117531338541,0,0
"99",0.401578537654132,0.0821987118106335,0.766102377092466,0.891314886277542,0.223083000862971,1,0.214338221662034,0.444339499592297,1,0
"100",0.895438798004761,0.308083275333047,0.903349089203402,0.595758334733546,0.898868178250268,1,0.298879668838955,0.30974467601807,1,0
"101",0.277627368690446,0.861574032343924,0.269386242842302,0.465522557264194,0.378875252092257,1,0.468126669191558,0.3890725037818,0,0
"102",0.851805427344516,0.236164353089407,0.0771970839705318,0.242746881907806,0.991056990809739,1,0.337742139863849,0.366514882741923,1,0
"103",0.263508196221665,0.427630918100476,0.670136180939153,0.399302108446136,0.0231877216137946,1,0.394603356583997,0.616190756106735,0,0
"104",0.843066906090826,0.449922176077962,0.941931938519701,0.327108530327678,0.12573244725354,1,0.406099410607928,0.224364999155562,1,0
"105",0.0961697972379625,0.439461154164746,0.804678025189787,0.714697034098208,0.0997045051772147,1,0.302152563292107,0.49625638745051,1,0
"106",0.549660339485854,0.177094770828262,0.941024088766426,0.914768213406205,0.530163046205416,0,0.408800616686151,0.602843773148043,1,0
"107",0.198717491701245,0.48652769299224,0.514845356578007,0.961277881870046,0.444377897074446,1,0.50084165627035,0.71248013817494,1,0
"108",0.0260135161224753,0.176618419354782,0.504333626944572,0.00581631320528686,0.749518123455346,0,0.506686134220307,0.728358075551527,0,0
"109",0.54866458568722,0.629226261749864,0.109793136129156,0.787203816929832,0.586675341241062,1,0.59958736905414,0.409685461054615,0,0
"110",0.78976981039159,0.541539865313098,0.504007653566077,0.0841556389350444,0.00869285222142935,0,0.578906175777544,0.361756476286628,0,0
"111",0.5460796256084,0.667235634522513,0.756733462447301,0.777167657157406,0.906553442357108,0,0.613455192096481,0.412410024366724,0,0
"112",0.0669874513987452,0.944492653943598,0.0357433699537069,0.881247476674616,0.561840426875278,0,0.771569307787127,0.555895866679828,0,0
"113",0.806093765422702,0.0252311790827662,0.839674376416951,0.629356222460046,0.767492186510935,1,0.189935534558849,0.368452023280487,1,0
"114",0.413523781578988,0.580998650519177,0.594932097941637,0.466938922647387,0.595875584287569,1,0.33740449016502,0.425098083599377,0,0
"115",0.237605860223994,0.861451147822663,0.807302944129333,0.170190549921244,0.992916541872546,1,0.384490942097537,0.309541163731665,0,0
"116",0.981625738088042,0.443067402113229,0.315238226437941,0.106612171512097,0.779603698058054,0,0.391280299787453,0.419103945612931,0,0
"117",0.362248436780646,0.222772484179586,0.171446328982711,0.701278869528323,0.875452265376225,0,0.257183288810055,0.485746647531475,1,0
"118",0.693307057023048,0.575046570505947,0.248380038887262,0.644371303031221,0.40404949313961,1,0.62793168831227,0.407861445044632,0,0
"119",0.709367144154385,0.745631619123742,0.264293403597549,0.876382387010381,0.724282535957173,0,0.841298210646344,0.61208516479567,0,0
"120",0.987799447029829,0.224910195218399,0.439399619586766,0.403409174876288,0.0816464109811932,1,0.316813325713054,0.517636812378198,0,0
"121",0.210017901845276,0.193643064238131,0.674432824365795,0.690706538269296,0.401691721519455,1,0.234705769928511,0.464760741653909,1,0
"122",0.0459913294762373,0.525196257280186,0.989699827041477,0.0441577285528183,0.096832706592977,0,0.409810740961691,0.482457135462367,0,0
"123",0.773058688500896,0.303347679553553,0.100893017835915,0.580127024790272,0.798676528967917,0,0.652825311914682,0.539118382165849,1,0
"124",0.428026831708848,0.265006731729954,0.528215311234817,0.285451396368444,0.329050959320739,1,0.34431690194156,0.565405214878733,1,0
"125",0.162533928640187,0.686096590012312,0.685822874773294,0.675448259105906,0.116595577914268,0,0.593761166046558,0.676778613750287,0,0
"126",0.0597038466949016,0.721667415695265,0.00963793555274606,0.99563596281223,0.18311830656603,1,0.690920110070217,0.566806211978769,0,0
"127",0.80443137534894,0.795588801847771,0.0507427486591041,0.101445324951783,0.267069674329832,0,0.618113153304664,0.388264521594159,0,0
"128",0.524567655520514,0.976051542442292,0.329178400337696,0.504755093017593,0.62930724141188,1,0.792337441945643,0.56339523331568,0,0
"129",0.43384889443405,0.763729990459979,0.686158085940406,0.166097059147432,0.859479662729427,1,0.603305704752757,0.454784213420288,1,0
"130",0.662186453351751,0.584693292155862,0.279508835170418,0.191401865333319,0.858476204099134,0,0.38497558593072,0.166781955192859,1,0
"131",0.998511808924377,0.33520577615127,0.474607930751517,0.0820232678670436,0.199179847259074,0,0.47418584332355,0.635590509750059,1,0
"132",0.899848100962117,0.649917740840465,0.422792867058888,0.700127137359232,0.150468959007412,0,0.514561164265101,0.298215579092628,0,0
"133",0.260083383414894,0.513150411425158,0.554083919152617,0.784627742599696,0.195613871561363,0,0.613873459474322,0.823159718925658,0,0
"134",0.311052708420902,0.321969043463469,0.395736432401463,0.36098761530593,0.745863401563838,1,0.490870521030291,0.717847572884099,1,0
"135",0.179785370593891,0.838820002041757,0.534981376025826,0.0927511148620397,0.636788776842877,0,0.615486804645826,0.534836839728566,1,0
"136",0.132056183181703,0.702446878887713,0.964929890120402,0.744235886959359,0.409445665543899,0,0.345754530776052,0.369265544496941,1,0
"137",0.0788505664095283,0.240597707452253,0.730170632712543,0.0121216305997223,0.553116502705961,1,0.33757938662119,0.561648481144525,1,0
"138",0.0609392416663468,0.0704435938969254,0.464156842790544,0.0530754243955016,0.325146075570956,1,0.528737854628166,0.758053436245222,1,0
"139",0.426105393562466,0.746050069574267,0.962549478979781,0.409000461921096,0.698514090385288,1,0.386502547658198,0.262420519320547,0,0
"140",0.241332028526813,0.401322850724682,0.368131009163335,0.194987081224099,0.759863734943792,1,0.598952266279097,0.822753850672252,1,0
"141",0.576999029610306,0.329006748041138,0.347773495130241,0.38569739786908,0.761312187416479,0,0.391961948382516,0.430874189989173,1,0
"142",0.157550765899941,0.143464185995981,0.369895867072046,0.759474706603214,0.667411375558004,1,0.504972204629543,0.735126096406287,0,0
"143",0.939668721519411,0.0803243601694703,0.463385728187859,0.0932393197435886,0.239244677359238,0,0.314216694175993,0.52776321428839,1,0
"144",0.113049671519548,0.608615841716528,0.40772560890764,0.961925115436316,0.0208730970043689,0,0.512908992917332,0.613880171762948,1,0
"145",0.915867956355214,0.0949650737456977,0.131982140243053,0.500521057518199,0.524599105818197,1,0.263772945518301,0.465060245235631,0,0
"146",0.0274198157712817,0.13254052749835,0.384452525060624,0.0811656764708459,0.846518537728116,1,0.464217267535659,0.689362047929055,1,0
"147",0.486741088097915,0.772260294528678,0.615804583067074,0.971996299223974,0.50724136759527,1,0.509302746033685,0.309901192990864,0,0
"148",0.676330150803551,0.630840781610459,0.929993888596073,0.0108490961138159,0.316546720452607,1,0.481891170070442,0.258015305551491,0,0
"149",0.739882766967639,0.895453989971429,0.765649979701266,0.501211993861943,0.218236059648916,0,0.650995443567298,0.420314201396294,0,0
"150",0.897702114656568,0.985946357715875,0.624165625078604,0.963689527707174,0.112480406183749,1,0.573601601585961,0.343047623521916,0,0
"151",0.543697266606614,0.755048501538113,0.428840863751248,0.906200458994135,0.55403882288374,1,0.571853013447901,0.354147022657779,0,0
"152",0.0209681876003742,0.752008519833907,0.846550524001941,0.572263762354851,0.488454110920429,1,0.6378327736956,0.45068749728861,0,0
"153",0.423080799402669,0.218752892687917,0.309000194305554,0.722846344579011,0.726212258217856,0,0.496484275573694,0.721731870770487,1,0
"154",0.82211463409476,0.544725476531312,0.324483091244474,0.798891474725679,0.591129237087443,1,0.42685611518617,0.212347149337628,1,0
"155",0.394545963732526,0.172746825730428,0.197769807418808,0.0784545065835118,0.0523305681999773,1,0.438655823751873,0.667367388698752,1,0
"156",0.46043258253485,0.679917031200603,0.508370733819902,0.250766098033637,0.884843081934378,1,0.626792481645024,0.507684528414847,0,0
"157",0.291973798070103,0.805527203017846,0.942071918165311,0.870104789268225,0.441261239815503,1,0.492239640652583,0.472417010010385,0,0
"158",0.983116474701092,0.117310915142298,0.65000976389274,0.145035023335367,0.93717191554606,0,0.345615014720992,0.565098120894411,1,0
"159",0.541333050699905,0.534178557572886,0.373408696381375,0.799951741471887,0.458535776473582,0,0.606186975358261,0.482537929184705,0,0
"160",0.562117028050125,0.304941067006439,0.527445081155747,0.589098470518366,0.641232213238254,1,0.332030939700737,0.426840231002329,1,0
"161",0.307697850512341,0.651401616632938,0.113830010872334,0.473538261605427,0.550223662285134,0,0.615649069539145,0.754096360705513,0,0
"162",0.436234667664394,0.510162288323045,0.315075984224677,0.685327724087983,0.462803992442787,0,0.598086377629493,0.717861785074697,1,0
"163",0.973903393605724,0.881716726347804,0.123579256003723,0.823744721245021,0.920727049466223,1,0.468743967669112,0.242945868807444,1,0
"164",0.0224408814683557,0.988973505562171,0.00269506289623678,0.359141847118735,0.813385849585757,1,0.687283675764001,0.460707017076982,0,0
"165",0.84676632611081,0.3922960748896,0.567265768768266,0.647983339847997,0.263634492410347,1,0.356484090400972,0.210897985602299,0,0
"166",0.270847300766036,0.98046018788591,0.819312480511144,0.0572342386003584,0.488566550426185,0,0.780098197825732,0.606699958420963,0,0
"167",0.964900682913139,0.554022951982915,0.0616573600564152,0.229660944314674,0.855167043628171,0,0.445031305502996,0.314196877054446,0,0
"168",0.817254310008138,0.76374467741698,0.438289512647316,0.409953606547788,0.415050304261968,1,0.558513043693331,0.329273527929828,0,0
"169",0.726440962404013,0.024030082160607,0.463972734287381,0.661440911469981,0.00628473469987512,0,0.316388470275556,0.487776285807089,1,0
"170",0.382366532459855,0.0327524666208774,0.192736617755145,0.222389881499112,0.578615481266752,0,0.290094491437485,0.520666152591403,1,0
"171",0.0238004804123193,0.342377436114475,0.913568849442527,0.191258969483897,0.292887986637652,1,0.437374897693332,0.620120782558227,0,0
"172",0.900757249211892,0.836945992894471,0.45333627727814,0.534131522988901,0.368370240787044,0,0.443609636634484,0.214890503785014,0,0
"173",0.632756138220429,0.769373096292838,0.311338407220319,0.385430232388899,0.217348327161744,1,0.703210744630401,0.475022866473835,0,0
"174",0.446297400863841,0.91601840313524,0.17038079444319,0.50537953292951,0.218427792889997,0,0.649028466975896,0.434160039326373,0,0
"175",0.977385625941679,0.918846602318808,0.918976634740829,0.369510755641386,0.0785111978184432,1,0.477240626390451,0.250061607619874,0,0
"176",0.0375446903053671,0.854334764182568,0.942836832255125,0.298745285253972,0.240051001543179,1,0.670822947694931,0.461968396999175,1,0
"177",0.168071903986856,0.106919791083783,0.63777720136568,0.415588272269815,0.675566935213283,0,0.379689914538637,0.610182072140863,1,0
"178",0.440238137729466,0.593297998420894,0.00578037998639047,0.79732113564387,0.782000053441152,1,0.545274514033809,0.566116218556739,1,0
"179",0.995121472515166,0.449876755941659,0.998671243898571,0.395589919527993,0.770151578355581,1,0.369998734290476,0.420286796475767,0,0
"180",0.476326148025692,0.707385134417564,0.925606139469892,0.761800455860794,0.0418287373613566,0,0.528397274764662,0.366416285510197,0,0
"181",0.666130113182589,0.756576149025932,0.230957713676617,0.263406910933554,0.246343216160312,1,0.797212596482368,0.568407585792593,0,0
"182",0.217613126849756,0.154323295224458,0.978402074193582,0.87602786696516,0.837384099606425,0,0.214279766248009,0.444682208698694,1,0
"183",0.771748463390395,0.484314224682748,0.722655207850039,0.890868325019255,0.809219748945907,1,0.396621481571451,0.188354748257602,1,0
"184",0.115483769448474,0.198998141568154,0.719606923637912,0.484111152589321,0.569373369216919,1,0.588283226027088,0.816703954784674,1,0
"185",0.500698113115504,0.479931715643033,0.0868197258096188,0.534452517749742,0.264605646254495,1,0.609428738939981,0.63278375161974,0,0
"186",0.149135182844475,0.337224999908358,0.879452976863831,0.23057927726768,0.913994518807158,0,0.382347725877539,0.606587229887585,1,0
"187",0.420605278108269,0.748203826602548,0.0202467101626098,0.378389360383153,0.743595267413184,1,0.619050767668449,0.501228664947354,1,0
"188",0.209273635875434,0.336333429673687,0.744747749529779,0.141179338097572,0.144879365339875,0,0.527356655644994,0.754238075749932,0,0
"189",0.969108724500984,0.440615082392469,0.266430195886642,0.344785194145516,0.2657366017811,1,0.580403660574265,0.58230506006451,1,0
"190",0.683569001732394,0.749912347178906,0.255216161487624,0.794935708399862,0.0301579721271992,1,0.63925893287795,0.410275359619918,0,0
"191",0.45101928524673,0.826330258045346,0.548844682052732,0.799323979765177,0.737388541223481,0,0.758915051324688,0.563281770739851,0,0
"192",0.155235372949392,0.0665578558109701,0.878454311285168,0.61072045378387,0.292090250412002,0,0.26696761557444,0.497596363421348,1,0
"193",0.814997657202184,0.692029658937827,0.796806720551103,0.149431138066575,0.260450161993504,1,0.471696010976076,0.244291210777144,1,0
"194",0.910934981191531,0.00118194054812193,0.262705809436738,0.188536789501086,0.122213611146435,0,0.25893171811223,0.477047419502288,1,0
"195",0.78942030784674,0.880072417901829,0.236434786347672,0.207960892701522,0.353900273796171,0,0.64742942093218,0.416850132493175,0,0
"196",0.260194664821029,0.288547470001504,0.815029397141188,0.282158745685592,0.3714676478412,0,0.208256351836376,0.436945268177714,1,0
"197",0.661949342116714,0.932283104164526,0.47064826474525,0.920877210330218,0.852839960716665,0,0.765501395706058,0.534848781554301,0,0
"198",0.891814357601106,0.561475589638576,0.417863919399679,0.023499981733039,0.723616509698331,1,0.64678845918526,0.446565221746694,0,0
"199",0.707664551911876,0.133231779560447,0.246874831151217,0.819039834896103,0.0610146878752857,0,0.395979719637917,0.487057442131975,1,0
"200",0.782989024883136,0.750752564985305,0.182565013645217,0.78289780812338,0.542321691988036,1,0.534475898319979,0.305114109688639,0,0
"201",0.668838912853971,0.427497623721138,0.921473544789478,0.85045134392567,0.538225592346862,1,0.427655888940644,0.251040912877007,0,0
"202",0.294523730641231,0.961690341355279,0.60393092292361,0.102004806278273,0.126240791985765,0,0.744152531714139,0.576025303622602,1,0
"203",0.276085940888152,0.300428038695827,0.127432600827888,0.833138702204451,0.854875054676086,0,0.480410658186217,0.708709687884183,0,0
"204",0.367981746094301,0.142763624200597,0.369561880594119,0.218645478133112,0.514906858792529,0,0.528067878312337,0.757920119337821,1,0
"205",0.712127783102915,0.41778002679348,0.303033631062135,0.286327512236312,0.443802489200607,1,0.70734785718028,0.521561385521123,1,0
"206",0.360294212354347,0.958755155093968,0.832750618690625,0.821793152019382,0.518294255249202,1,0.731854291861862,0.538821062176122,0,0
"207",0.738093773834407,0.709760730154812,0.155452591599897,0.271601792657748,0.157902165083215,1,0.606248399625696,0.377605162064056,0,0
"208",0.722450417466462,0.134458516491577,0.954388475278392,0.647413679864258,0.0633361996151507,1,0.261503073395837,0.344839598943916,1,0
"209",0.416068438440561,0.678279293468222,0.258880784967914,0.152664348483086,0.98658165964298,1,0.610351653612844,0.576484307390548,0,0
"210",0.299142667558044,0.185551335569471,0.598628089996055,0.178809225093573,0.686907396418974,0,0.428054977261412,0.658142683712905,1,0
"211",0.999399800319225,0.831201582681388,0.125330833019689,0.470298973843455,0.830552452011034,0,0.576186828642116,0.359022070696863,0,0
"212",0.970579627435654,0.820836570579559,0.283911851234734,0.770593054359779,0.109721187269315,0,0.459717839641406,0.23770217906541,1,0
